sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date
10813,11,54,C1696,5,403,10,2021-02-23 13:27:05
10814,15,29,C645,3,50,5,2022-04-10 20:02:36
10815,15,6,C783,1,63,15,2022-08-12 11:19:36
10816,3,21,C747,5,217,10,2023-03-09 12:17:20
10817,8,94,C599,3,335,0,2021-01-07 21:02:40
10818,11,47,C316,1,159,0,2023-05-05 21:31:42
10819,11,73,C155,1,388,5,2023-02-03 01:22:43
10820,15,90,C1375,2,164,5,2023-06-23 05:55:41
10821,13,71,C639,4,245,0,2023-05-17 10:24:53
10822,15,73,C1648,4,116,0,2022-03-26 13:37:03
10823,4,75,C1156,3,72,5,2023-10-10 11:23:42
10824,10,65,C49,1,487,5,2022-03-06 00:22:15
10825,11,70,C921,3,403,20,2023-07-25 07:40:32
10826,3,42,C86,1,337,5,2023-05-06 13:48:36
10827,10,25,C713,5,31,0,2022-11-10 21:53:21
10828,1,41,C1219,4,159,0,2021-05-05 13:03:56
10829,8,66,C1822,1,159,20,2022-05-17 17:53:02
10830,4,7,C1864,1,116,20,2023-03-11 01:25:18
10831,13,34,C815,3,109,20,2023-03-05 13:14:39
10832,5,32,C1478,2,157,5,2021-05-08 17:37:27
10833,7,9,C585,2,57,10,2022-11-05 11:51:00
10834,1,48,C1539,2,227,0,2023-08-05 10:14:17
10835,10,48,C1899,2,74,10,2022-12-21 07:02:55
10836,10,100,C1029,3,122,20,2022-08-24 07:26:53
10837,7,43,C1639,2,180,15,2021-11-28 04:35:06
10838,1,23,C101,2,384,10,2022-03-29 11:56:23
10839,3,76,C1502,1,450,10,2021-07-11 05:34:13
10840,14,30,C1093,2,358,5,2022-06-20 05:50:59
10841,15,87,C1543,2,60,0,2022-03-14 03:21:39
10842,7,89,C423,1,300,10,2021-03-25 08:24:31
10843,8,12,C196,1,497,0,2021-07-08 11:38:12
10844,2,10,C1609,4,487,20,2022-05-29 21:56:58
10845,15,83,C712,2,245,10,2022-12-12 17:10:58
10846,5,56,C1856,2,310,5,2022-02-20 12:10:20
10847,14,85,C370,5,412,20,2022-08-04 08:45:08
10848,11,13,C1533,3,388,10,2023-09-09 13:01:56
10849,10,66,C1679,1,152,0,2022-12-20 03:12:52
10850,3,98,C554,1,119,20,2021-04-01 08:09:03
10851,7,70,C1727,5,493,15,2022-04-26 04:24:29
10852,15,99,C1679,4,272,10,2021-04-18 04:05:43
10853,1,50,C11,4,272,20,2022-03-15 04:33:39
10854,1,78,C332,4,308,0,2022-11-22 23:28:07
10855,1,37,C19,5,426,5,2021-10-08 13:47:14
10856,14,90,C54,3,50,0,2023-06-19 19:28:16
10857,11,15,C864,1,194,0,2022-03-16 08:17:51
10858,4,41,C380,5,39,15,2021-05-18 20:18:06
10859,5,13,C1547,2,397,20,2023-08-04 15:30:22
10860,13,46,C445,3,364,20,2021-03-31 16:52:03
10861,11,81,C1910,3,487,5,2022-10-22 01:05:36
10862,10,81,C83,5,53,15,2022-04-01 08:44:24
10863,8,15,C409,1,22,5,2021-05-01 14:22:55
10864,4,59,C844,1,392,0,2023-08-25 05:25:56
10865,4,29,C375,2,194,10,2022-05-16 11:32:29
10866,6,14,C833,1,50,10,2022-09-24 14:06:21
10867,13,98,C5,4,149,20,2022-03-29 18:31:15
10868,11,27,C1329,5,310,20,2023-03-19 12:00:41
10869,6,93,C6,5,358,5,2023-08-03 08:06:19
10870,3,51,C1422,4,384,0,2023-10-14 04:44:41
10871,4,11,C1729,4,53,5,2023-03-13 17:57:41
10872,6,83,C1732,3,216,0,2023-10-09 10:11:46
10873,1,7,C1136,3,57,5,2022-10-21 05:13:47
10874,5,1,C1370,4,325,5,2022-07-20 18:14:45
10875,1,52,C1203,3,22,15,2023-03-07 17:28:08
10876,4,58,C833,5,240,5,2021-07-21 04:32:36
10877,12,30,C1078,5,190,0,2023-09-26 02:25:41
10878,9,59,C1218,4,21,15,2021-02-15 02:40:08
10879,5,94,C1372,1,475,10,2023-02-21 06:56:27
10880,7,46,C1815,3,403,5,2021-08-22 04:55:49
10881,8,62,C1996,3,138,10,2022-05-24 09:14:22
10882,11,64,C277,4,422,10,2022-06-24 19:37:53
10883,9,84,C1038,2,164,15,2023-03-05 17:06:37
10884,11,32,C1094,1,353,0,2022-07-26 03:16:24
10885,14,58,C978,2,62,10,2021-04-17 08:49:30
10886,1,65,C1962,5,122,5,2021-08-11 23:49:20
10887,8,26,C1555,3,74,20,2021-04-13 18:33:56
10888,11,95,C1680,2,259,15,2021-01-28 08:51:47
10889,11,51,C1467,1,250,0,2021-10-16 04:00:59
10890,11,5,C722,3,396,20,2021-06-29 12:54:22
10891,8,35,C1178,2,426,15,2022-12-04 22:32:01
10892,14,97,C1205,3,272,15,2021-10-25 18:24:32
10893,1,3,C437,4,409,10,2022-09-19 17:02:29
10894,4,25,C230,3,187,5,2023-07-25 20:51:09
10895,11,29,C619,3,272,5,2022-04-01 11:07:39
10896,5,9,C1510,4,39,15,2021-10-31 11:00:53
10897,14,30,C1080,5,39,15,2021-11-30 20:19:21
10898,8,45,C1297,4,437,20,2022-02-10 23:03:34
10899,13,73,C622,3,461,15,2023-07-26 23:50:34
10900,12,33,C373,1,149,0,2022-12-07 02:49:57
10901,10,98,C242,5,63,20,2022-10-05 08:53:09
10902,8,6,C362,5,422,10,2023-04-27 05:42:59
10903,9,18,C1403,2,344,5,2022-08-22 06:25:54
10904,1,25,C14,3,358,15,2021-02-14 10:42:29
10905,6,13,C556,1,158,20,2021-04-01 17:10:30
10906,2,75,C1573,3,437,10,2023-10-16 13:06:14
10907,13,75,C677,1,450,15,2021-09-13 02:59:08
10908,10,78,C1228,3,227,15,2021-04-09 14:48:38
10909,4,5,C1681,2,259,15,2023-01-28 15:03:16
10910,7,30,C1031,3,217,20,2023-02-08 18:06:05
10911,8,4,C415,5,392,20,2023-09-09 09:33:24
10912,11,47,C393,1,286,20,2022-10-29 19:22:15
10913,10,67,C1073,4,158,15,2023-07-29 02:21:34
10914,15,17,C827,5,391,5,2022-06-09 04:41:02
10915,3,6,C104,2,176,10,2023-03-12 15:21:53
10916,7,69,C1668,3,477,20,2022-08-02 00:03:48
10917,13,72,C1393,5,72,20,2022-05-04 00:56:29
10918,11,18,C1755,1,272,20,2022-07-02 21:36:37
10919,10,98,C13,4,122,0,2021-06-20 14:19:54
10920,10,30,C1271,4,286,0,2023-05-27 20:26:15
10921,11,28,C1215,2,163,5,2021-04-21 20:32:20
10922,13,95,C522,1,396,5,2021-12-03 08:00:12
10923,1,5,C907,4,122,15,2022-04-27 10:02:23
10924,3,60,C1593,4,471,0,2021-03-10 15:16:18
10925,11,77,C579,2,299,20,2021-01-08 11:35:56
10926,14,52,C504,2,437,10,2021-04-01 03:23:54
10927,8,25,C1471,2,22,0,2023-03-28 16:15:34
10928,15,21,C503,3,60,10,2021-03-13 20:14:12
10929,15,16,C405,1,358,15,2022-01-18 05:07:20
10930,11,71,C1997,1,401,0,2023-10-09 14:35:10
10931,2,42,C498,4,136,5,2023-03-14 09:22:56
10932,12,79,C1454,3,426,15,2021-09-15 11:10:17
10933,7,47,C1237,3,308,20,2022-03-01 19:47:30
10934,13,13,C27,1,152,15,2022-04-16 00:09:09
10935,14,51,C1520,5,358,5,2023-09-05 11:52:41
10936,5,78,C364,4,50,15,2023-08-04 04:23:03
10937,9,42,C1584,3,57,20,2022-04-20 13:22:19
10938,11,59,C753,1,356,15,2021-06-13 08:44:38
10939,6,60,C541,5,409,20,2023-03-05 17:39:51
10940,9,83,C629,2,190,15,2022-08-12 17:30:15
10941,1,74,C521,3,22,20,2022-01-10 01:17:38
10942,12,76,C1906,2,450,20,2023-07-27 06:47:33
10943,9,67,C308,3,466,5,2021-01-13 08:10:20
10944,15,53,C1465,4,286,5,2021-04-16 09:37:10
10945,3,24,C1716,3,39,15,2023-08-05 11:10:15
10946,11,86,C1324,3,72,20,2022-03-14 11:43:58
10947,11,67,C1290,1,250,5,2022-04-18 21:06:34
10948,6,86,C1562,3,250,15,2021-05-23 23:32:47
10949,3,14,C151,3,344,10,2021-11-24 13:48:07
10950,9,57,C167,1,39,10,2022-04-13 00:46:52
10951,5,44,C436,3,227,5,2022-02-25 00:05:39
10952,1,16,C637,5,227,0,2022-02-05 16:11:54
10953,10,39,C808,1,222,5,2021-07-01 13:41:15
10954,15,51,C857,1,308,10,2021-09-11 11:33:50
10955,15,46,C1653,1,149,5,2023-01-31 09:43:59
10956,14,24,C1489,5,149,0,2022-12-13 10:04:38
10957,5,9,C1439,1,272,15,2021-08-16 19:57:48
10958,6,88,C992,3,335,15,2021-05-11 15:50:41
10959,7,64,C1483,5,461,10,2022-02-27 12:54:50
10960,1,77,C1052,4,310,15,2021-07-29 14:26:04
10961,4,30,C720,3,272,20,2023-01-30 00:00:47
10962,11,69,C233,1,369,5,2023-05-20 22:33:03
10963,11,76,C851,4,50,0,2023-10-17 10:31:54
10964,15,95,C43,2,240,0,2023-07-20 15:25:43
10965,10,87,C433,2,180,15,2023-10-27 12:31:29
10966,1,90,C578,5,158,5,2023-07-03 04:53:18
10967,11,88,C593,5,272,20,2022-03-24 08:40:12
10968,15,92,C215,1,397,20,2023-10-09 17:54:33
10969,2,1,C968,5,353,0,2021-02-24 17:01:57
10970,1,48,C486,4,475,0,2023-10-01 01:18:48
10971,11,74,C106,4,300,5,2023-05-16 07:00:56
10972,9,18,C1044,5,308,5,2021-02-27 10:07:38
10973,3,84,C90,4,122,5,2023-04-16 06:43:55
10974,12,61,C840,5,190,5,2021-01-04 07:25:27
10975,14,10,C898,3,286,15,2021-05-15 12:49:10
10976,10,89,C216,4,322,5,2022-04-05 07:29:37
10977,8,60,C1529,1,426,20,2021-07-30 21:24:03
10978,6,85,C698,1,437,15,2022-05-03 08:08:47
10979,13,19,C333,4,63,15,2023-07-20 14:23:12
10980,7,54,C67,1,60,10,2021-02-16 21:30:45
10981,3,8,C1706,2,152,15,2023-08-20 23:16:53
10982,1,65,C185,4,164,15,2023-07-01 16:23:50
10983,6,92,C875,2,286,20,2022-05-27 06:46:40
10984,3,2,C1063,4,149,10,2023-06-01 22:04:03
10985,15,40,C22,4,227,10,2022-02-26 17:04:17
10986,3,89,C382,2,401,15,2023-02-23 09:05:00
10987,13,30,C971,5,384,20,2021-03-08 20:11:26
10988,10,71,C1175,3,153,0,2021-11-12 23:15:32
10989,8,21,C139,5,158,10,2023-01-24 00:31:53
10990,3,18,C10,4,397,15,2022-06-03 17:30:52
10991,9,73,C1831,1,401,10,2021-07-22 15:57:24
10992,2,86,C304,4,50,15,2023-10-09 12:49:12
10993,15,80,C372,4,401,15,2023-04-12 18:22:01
10994,2,58,C299,1,401,10,2023-05-18 00:28:31
10995,9,35,C996,1,322,20,2023-01-26 10:26:26
10996,9,98,C907,4,384,10,2022-03-02 17:26:13
10997,14,86,C1850,4,253,20,2023-05-08 00:13:28
10998,8,41,C1972,4,353,0,2021-08-22 12:13:25
10999,14,82,C33,3,335,15,2021-07-31 02:57:35
11000,3,13,C850,3,122,0,2022-12-07 22:20:34
11001,2,52,C1267,5,245,20,2021-11-27 18:10:13
11002,3,82,C1945,4,62,0,2021-11-26 04:52:47
11003,2,83,C176,5,136,0,2021-10-22 10:19:30
11004,9,24,C1677,2,149,20,2022-09-23 02:02:17
11005,15,91,C1312,4,300,5,2023-10-08 14:13:43
11006,7,5,C1579,2,384,10,2022-03-19 00:24:23
11007,8,90,C1984,3,120,20,2023-05-02 11:25:13
11008,9,69,C1045,4,358,10,2021-05-12 06:13:03
11009,4,63,C1117,2,471,20,2021-07-01 22:40:45
11010,11,10,C94,3,471,15,2022-11-20 00:22:07
11011,15,53,C1041,4,392,0,2021-04-12 13:42:41
11012,5,45,C1003,4,163,5,2023-01-29 01:20:29
11013,3,78,C909,5,422,15,2023-01-29 01:18:33
11014,14,68,C842,2,497,5,2022-09-11 00:55:05
11015,15,24,C1086,4,272,10,2022-12-16 00:48:02
11016,5,13,C304,1,356,20,2022-03-29 01:31:43
11017,9,10,C1590,1,152,0,2023-04-10 06:19:02
11018,11,24,C282,1,335,20,2023-10-24 21:22:36
11019,9,12,C1599,4,401,0,2021-09-24 03:25:40
11020,6,47,C1232,5,310,10,2021-07-24 14:41:27
11021,5,69,C642,2,159,20,2023-02-12 02:15:06
11022,8,97,C486,3,39,10,2022-06-11 19:35:35
11023,11,80,C1641,3,344,0,2022-05-21 18:47:00
11024,10,28,C520,3,344,10,2021-07-06 07:29:35
11025,2,77,C483,4,216,10,2021-01-24 08:02:31
11026,4,44,C533,1,358,5,2021-11-13 04:46:39
11027,4,69,C1057,1,21,5,2022-09-05 06:44:25
11028,13,14,C482,5,344,20,2021-02-14 13:54:09
11029,4,33,C1734,5,152,10,2023-10-28 17:34:36
11030,8,99,C335,3,253,0,2022-05-23 09:39:01
11031,8,46,C1559,2,163,20,2022-10-04 19:46:50
11032,12,62,C1742,2,250,15,2023-09-09 08:55:10
11033,9,94,C859,3,409,15,2023-04-14 07:28:47
11034,15,24,C1136,1,253,15,2022-03-20 23:59:45
11035,5,90,C1351,1,384,20,2021-03-14 06:08:21
11036,8,29,C345,3,136,20,2023-09-29 20:14:01
11037,3,13,C1297,4,38,5,2022-07-26 05:35:55
11038,3,6,C1719,3,240,5,2022-01-18 01:03:35
11039,11,39,C1785,1,435,15,2021-10-04 13:33:19
11040,15,20,C538,5,471,0,2021-12-23 01:04:22
11041,11,13,C1793,4,401,0,2021-02-18 22:45:51
11042,7,14,C46,5,62,20,2022-04-01 01:26:28
11043,1,64,C1304,2,426,5,2021-09-05 22:51:48
11044,13,1,C537,1,152,5,2021-06-06 20:19:03
11045,9,48,C1258,4,391,0,2022-11-28 08:45:24
11046,3,28,C412,2,392,0,2022-06-30 11:40:25
11047,15,29,C814,2,180,0,2022-07-23 13:09:10
11048,10,51,C210,5,227,10,2023-04-06 22:50:19
11049,15,26,C223,5,369,15,2022-09-30 19:36:00
11050,14,51,C1055,5,21,20,2023-08-21 04:53:50
11051,9,67,C1659,3,106,15,2022-11-19 07:14:02
11052,6,90,C1774,1,305,15,2023-04-22 21:23:04
11053,12,45,C1732,5,136,20,2022-10-07 18:26:08
11054,7,43,C1938,1,497,10,2021-08-24 18:07:56
11055,10,83,C364,3,401,5,2022-04-16 23:39:07
11056,11,80,C1752,5,216,15,2022-12-02 09:03:04
11057,5,41,C204,2,253,10,2022-12-05 06:47:17
11058,6,52,C705,4,149,5,2021-01-15 14:47:53
11059,8,63,C863,4,318,20,2023-01-25 06:15:26
11060,4,17,C1993,3,21,20,2021-07-27 13:06:08
11061,6,81,C1592,5,180,0,2022-03-12 20:48:54
11062,13,70,C1400,4,21,10,2022-05-07 23:43:09
11063,5,19,C992,5,426,10,2022-11-15 07:24:48
11064,6,100,C516,3,153,15,2021-01-25 15:29:56
11065,8,15,C1730,2,466,20,2021-01-17 10:12:20
11066,5,85,C646,3,158,0,2023-04-30 18:23:54
11067,14,82,C1767,4,62,0,2022-10-15 17:05:29
11068,4,89,C1809,5,38,10,2022-04-26 08:45:20
11069,3,78,C1542,5,259,20,2022-03-04 16:17:36
11070,8,1,C543,3,164,20,2022-02-03 04:37:28
11071,12,9,C1865,1,493,20,2021-02-23 23:08:54
11072,3,26,C1681,4,190,20,2021-01-02 16:31:24
11073,2,57,C850,4,22,0,2022-06-19 22:50:33
11074,7,28,C1801,1,180,20,2021-12-19 14:47:12
11075,4,58,C1945,4,384,15,2022-11-25 22:04:05
11076,7,33,C890,4,164,5,2022-07-26 13:56:15
11077,2,59,C1395,2,272,10,2022-05-28 17:11:11
11078,9,61,C1489,2,190,5,2021-02-01 02:55:20
11079,9,23,C732,4,216,5,2023-02-28 16:51:26
11080,12,60,C781,3,437,5,2022-08-05 00:58:28
11081,3,87,C1527,5,412,20,2021-05-30 16:43:08
11082,11,65,C708,3,62,0,2023-04-18 13:00:10
11083,3,56,C678,1,409,15,2021-07-23 03:43:24
11084,9,74,C1399,3,60,5,2021-08-23 04:39:22
11085,9,28,C1336,3,318,10,2022-07-13 01:16:31
11086,15,75,C1208,2,493,0,2021-06-30 05:48:18
11087,3,38,C208,3,426,5,2021-03-23 22:24:18
11088,10,43,C684,4,39,0,2021-03-18 03:24:56
11089,3,28,C126,1,180,5,2021-05-01 16:34:49
11090,6,53,C1145,2,250,15,2022-09-20 15:44:25
11091,14,71,C1406,5,222,10,2022-02-19 23:34:43
11092,10,29,C1546,5,497,0,2023-09-14 02:57:04
11093,3,70,C468,5,158,5,2022-12-30 02:13:47
11094,2,40,C228,2,396,20,2022-03-12 01:01:38
11095,7,90,C1980,5,466,15,2022-02-19 16:01:52
11096,11,48,C1623,2,397,20,2022-05-23 16:03:32
11097,13,98,C569,1,397,0,2022-06-28 14:49:36
11098,10,71,C1473,5,437,20,2022-04-27 03:06:11
11099,9,17,C803,5,240,15,2022-03-08 12:52:20
11100,3,3,C586,3,152,5,2021-01-21 22:50:55
11101,13,50,C288,2,227,20,2023-08-09 00:10:14
11102,8,87,C639,1,63,5,2022-08-11 04:03:00
11103,11,68,C65,2,358,0,2023-10-22 18:54:54
11104,4,81,C189,1,409,0,2021-12-18 14:53:44
11105,13,42,C1024,1,240,5,2021-02-12 21:46:51
11106,13,34,C664,5,466,10,2022-05-26 07:07:56
11107,12,66,C1182,4,384,0,2023-11-05 09:48:32
11108,12,30,C86,4,358,20,2021-07-31 07:58:05
11109,1,4,C1349,1,487,15,2022-11-01 15:36:47
11110,7,15,C1311,2,138,10,2023-10-10 10:22:10
11111,6,75,C19,3,240,5,2022-03-31 23:39:35
11112,1,16,C1246,5,306,15,2022-01-18 16:41:43
11113,15,84,C374,1,300,5,2021-10-12 14:17:31
11114,4,56,C1239,2,53,5,2023-02-16 17:39:45
11115,10,44,C1156,1,493,15,2021-05-27 16:25:54
11116,6,17,C500,1,392,5,2021-04-03 19:04:19
11117,11,2,C445,4,164,20,2021-06-12 20:39:02
11118,8,53,C809,2,227,15,2023-01-24 12:21:53
11119,7,95,C629,1,120,20,2023-07-29 08:04:28
11120,2,77,C1182,1,322,15,2022-10-26 08:40:18
11121,2,30,C770,3,39,0,2022-06-27 22:39:45
11122,3,20,C1413,1,149,5,2023-10-11 19:53:41
11123,10,97,C456,1,325,10,2023-01-09 20:56:30
11124,9,52,C1567,1,190,5,2022-09-18 14:19:23
11125,15,61,C1318,5,401,15,2021-01-04 18:46:29
11126,15,90,C1149,1,493,20,2023-09-18 08:21:36
11127,5,73,C1681,3,396,5,2022-06-02 06:45:52
11128,1,27,C732,1,299,20,2022-08-16 12:14:43
11129,14,68,C1442,5,240,0,2022-09-29 23:26:38
11130,14,18,C684,2,217,5,2023-09-08 04:38:09
11131,13,95,C1281,4,149,10,2022-11-18 09:59:33
11132,2,62,C130,1,435,0,2023-08-21 01:08:45
11133,1,74,C1191,2,426,20,2021-11-04 23:25:32
11134,8,73,C803,5,122,0,2023-11-11 05:01:24
11135,5,95,C1412,4,60,5,2021-10-14 10:46:40
11136,12,53,C1715,1,176,20,2021-10-14 03:50:16
11137,4,16,C1659,4,493,10,2021-12-04 17:29:45
11138,14,100,C1528,2,437,5,2021-07-01 12:32:52
11139,11,63,C634,2,299,0,2021-08-13 06:12:02
11140,4,51,C1510,5,384,10,2022-01-19 03:42:06
11141,12,37,C1703,1,39,20,2022-03-24 08:42:23
11142,8,75,C1096,1,116,15,2022-06-15 08:14:07
11143,2,63,C1906,5,55,10,2023-11-05 02:34:50
11144,2,24,C865,2,406,20,2021-08-25 08:30:54
11145,2,34,C135,1,163,20,2023-03-23 21:43:26
11146,10,21,C608,1,318,20,2021-12-02 11:25:02
11147,10,56,C347,1,435,0,2021-09-08 10:49:39
11148,10,22,C1002,5,259,10,2023-06-18 00:37:32
11149,12,31,C1903,2,358,5,2023-08-02 04:11:13
11150,2,41,C1635,4,176,10,2023-02-11 22:01:33
11151,6,74,C1506,5,217,10,2021-05-19 19:35:54
11152,2,48,C1542,5,305,10,2021-01-31 07:22:08
11153,15,20,C477,5,227,0,2022-01-29 20:01:40
11154,15,39,C910,3,471,0,2023-03-14 22:44:01
11155,8,12,C1118,4,391,20,2022-11-03 17:21:09
11156,6,34,C327,2,364,15,2023-05-10 15:31:59
11157,9,33,C1851,4,391,15,2023-04-29 05:44:43
11158,10,58,C1815,5,477,5,2022-06-17 21:34:03
11159,9,25,C1562,1,401,10,2022-11-20 02:51:55
11160,10,46,C233,4,57,0,2021-10-22 08:13:05
11161,15,5,C879,4,437,15,2023-02-04 21:15:26
11162,12,79,C371,4,227,10,2022-04-24 20:57:53
11163,15,81,C1565,2,250,15,2023-03-15 22:47:05
11164,3,7,C1672,4,122,10,2021-06-01 21:06:25
11165,9,79,C1410,5,412,20,2022-12-07 12:55:58
11166,11,4,C1873,1,158,5,2023-03-29 22:29:53
11167,11,16,C667,5,426,5,2023-07-19 07:08:43
11168,8,41,C403,3,356,15,2021-08-05 15:59:24
11169,2,31,C1950,1,475,10,2023-05-05 08:02:39
11170,1,13,C1306,4,401,10,2022-01-29 09:17:42
11171,15,66,C1742,4,305,0,2021-10-09 06:41:18
11172,10,4,C109,3,119,15,2023-09-28 18:03:00
11173,3,10,C1087,5,152,20,2021-07-25 13:14:21
11174,14,53,C487,1,344,15,2021-08-11 01:30:16
11175,8,10,C355,1,190,20,2022-02-28 22:44:32
11176,4,50,C316,5,397,15,2022-07-21 19:29:39
11177,4,52,C1025,4,106,0,2022-02-05 22:36:56
11178,1,83,C1671,3,401,0,2023-03-06 17:54:17
11179,3,17,C712,3,406,5,2021-06-10 17:27:20
11180,12,20,C372,2,493,5,2023-11-05 05:54:29
11181,10,18,C645,2,62,15,2021-01-12 04:58:04
11182,6,20,C1534,2,325,5,2022-02-01 23:33:32
11183,5,72,C57,2,310,5,2021-08-16 10:09:03
11184,5,15,C1156,4,364,20,2022-09-29 03:37:12
11185,13,23,C1310,2,222,20,2021-12-16 07:31:22
11186,1,32,C281,1,409,10,2022-02-28 22:13:43
11187,3,22,C855,4,222,20,2021-04-13 17:40:54
11188,11,19,C1186,1,106,0,2022-09-17 05:22:10
11189,7,58,C1607,1,39,0,2022-08-31 04:15:52
11190,6,80,C1206,2,300,5,2023-01-26 20:41:15
11191,3,15,C467,2,72,5,2021-09-05 04:31:00
11192,6,63,C622,3,384,0,2022-03-04 08:14:38
11193,5,47,C657,5,187,5,2022-03-26 00:26:52
11194,5,12,C500,5,153,0,2021-07-15 01:21:36
11195,2,58,C221,5,217,20,2023-07-12 21:46:09
11196,4,85,C1460,2,192,20,2023-02-09 08:48:49
11197,6,15,C321,3,306,0,2021-09-30 00:54:44
11198,2,90,C383,3,164,15,2022-10-16 15:26:34
11199,15,58,C276,3,194,20,2022-05-31 11:34:56
11200,6,42,C1642,1,194,15,2022-10-10 23:26:57
11201,10,84,C1688,5,409,20,2021-09-18 07:27:12
11202,5,8,C1318,5,353,15,2021-11-01 19:05:17
11203,13,54,C1327,2,217,20,2021-09-13 03:45:08
11204,13,29,C1855,2,149,5,2022-02-10 16:41:31
11205,2,70,C1961,2,164,10,2021-05-27 09:56:40
11206,13,46,C1796,2,471,20,2021-10-26 11:15:30
11207,5,24,C1806,1,388,10,2023-11-09 10:22:30
11208,15,28,C1728,1,477,20,2023-07-25 05:25:51
11209,3,94,C852,5,487,20,2021-06-06 14:52:15
11210,11,51,C1388,5,38,10,2022-12-09 15:36:13
11211,2,68,C930,2,152,5,2023-02-10 16:23:58
11212,13,9,C1081,4,437,15,2021-07-13 14:29:12
11213,8,9,C1830,5,63,20,2022-10-02 09:26:42
11214,9,37,C492,1,39,0,2022-04-25 06:43:35
11215,6,28,C581,5,477,15,2023-09-25 19:23:09
11216,6,44,C614,1,396,0,2022-12-14 04:13:18
11217,3,8,C966,5,106,5,2022-03-15 05:48:07
11218,8,23,C224,2,240,5,2021-08-13 06:02:40
11219,11,79,C370,2,55,5,2021-07-20 17:22:33
11220,15,59,C1164,2,152,20,2022-05-19 00:12:12
11221,1,5,C1499,1,53,10,2021-01-11 04:34:47
11222,6,59,C644,2,322,20,2021-01-09 06:46:33
11223,10,97,C374,3,163,20,2022-05-25 17:20:51
11224,5,73,C1675,1,392,5,2021-10-15 04:45:32
11225,12,69,C65,2,216,20,2021-11-08 19:46:56
11226,15,6,C1266,1,136,10,2021-05-05 18:45:07
11227,6,25,C1036,2,344,5,2021-12-18 19:28:21
11228,3,46,C873,1,403,5,2021-05-19 14:24:49
11229,3,87,C1185,5,158,20,2022-08-25 04:42:52
11230,2,88,C1225,3,63,20,2023-10-25 13:45:36
11231,2,80,C423,2,426,5,2021-06-01 20:15:43
11232,14,20,C492,3,471,5,2021-08-28 10:36:30
11233,13,14,C1694,2,72,5,2022-08-16 06:41:45
11234,8,24,C1548,2,120,10,2022-01-19 03:48:20
11235,2,75,C608,2,136,15,2023-03-18 22:06:02
11236,8,36,C1603,2,138,20,2022-04-05 12:29:13
11237,11,8,C1842,5,250,5,2021-04-30 17:42:21
11238,12,23,C1131,2,138,0,2023-03-28 14:02:41
11239,4,57,C1893,5,222,20,2023-10-27 09:52:28
11240,1,94,C1244,5,412,10,2022-10-20 05:06:49
11241,15,84,C1461,5,369,20,2022-01-22 02:24:10
11242,11,73,C365,1,369,10,2023-02-18 07:52:27
11243,5,69,C1689,1,152,10,2021-09-21 15:10:13
11244,11,99,C1206,1,53,5,2023-10-03 15:45:04
11245,6,79,C1258,2,72,15,2022-02-04 13:31:16
11246,13,45,C1167,2,74,10,2023-06-27 21:08:58
11247,1,35,C573,4,306,5,2022-02-17 00:21:21
11248,2,46,C1789,3,299,15,2021-07-15 12:59:10
11249,14,43,C188,4,396,5,2021-03-26 09:33:10
11250,4,84,C669,3,62,5,2021-11-08 04:37:31
11251,14,17,C1301,2,335,10,2023-10-10 05:31:53
11252,15,38,C910,5,122,15,2021-11-14 23:25:18
11253,14,64,C1527,5,116,10,2023-06-07 21:21:33
11254,6,40,C14,2,50,0,2023-05-17 12:18:31
11255,15,92,C918,2,217,0,2021-05-03 07:13:17
11256,12,81,C1418,5,74,15,2021-08-13 11:07:17
11257,4,14,C60,1,384,20,2022-01-16 10:29:58
11258,4,81,C62,5,240,15,2022-12-30 22:18:16
11259,4,52,C452,4,344,0,2021-09-03 19:09:22
11260,8,11,C126,4,245,15,2023-10-07 08:00:11
11261,7,24,C171,1,157,20,2022-11-12 16:27:37
11262,14,52,C1067,4,471,10,2021-08-07 03:02:20
11263,4,9,C171,4,227,20,2021-01-13 09:03:58
11264,11,4,C116,1,106,5,2021-09-20 03:52:22
11265,13,11,C114,5,106,20,2023-04-24 02:05:01
11266,13,22,C290,3,487,0,2021-11-14 07:30:29
11267,8,25,C1867,2,222,20,2021-02-16 20:24:42
11268,8,37,C1106,5,72,0,2021-05-22 00:51:35
11269,2,14,C449,5,493,0,2023-05-27 02:23:29
11270,3,81,C1015,3,187,15,2021-05-18 22:44:42
11271,7,29,C703,1,422,15,2021-05-08 19:04:48
11272,6,53,C872,4,493,5,2023-08-03 13:34:41
11273,6,55,C378,2,74,15,2023-08-04 05:44:47
11274,5,77,C1681,1,384,15,2023-06-11 10:26:43
11275,4,46,C1872,4,152,10,2022-12-01 14:43:08
11276,8,9,C1640,2,409,20,2021-10-10 13:05:37
11277,4,50,C237,4,152,5,2021-07-06 05:56:01
11278,1,13,C1085,5,388,5,2023-04-03 10:06:03
11279,14,20,C1604,3,152,15,2022-12-09 21:24:39
11280,12,37,C194,2,159,0,2023-09-17 19:38:01
11281,10,72,C1155,2,308,20,2022-06-20 19:25:46
11282,7,55,C1916,1,426,10,2022-12-31 09:38:14
11283,8,64,C1337,1,39,10,2022-05-12 23:21:19
11284,11,57,C1454,4,356,20,2022-07-04 06:10:01
11285,6,85,C1863,5,250,20,2021-03-30 21:35:14
