store_id,product_id,inventory_month,opening_stock,stock_added,stock_sold,closing_stock
7,29,2021-05-01,141,119,124,136
7,29,2021-06-01,136,144,22,258
7,29,2021-07-01,258,203,73,388
7,29,2021-08-01,388,189,411,166
7,29,2021-09-01,166,227,38,355
7,29,2021-10-01,355,183,124,414
7,29,2021-11-01,414,5,65,354
7,29,2021-12-01,354,184,6,532
7,29,2022-01-01,532,71,417,186
7,29,2022-02-01,186,98,225,59
7,29,2022-03-01,59,256,130,185
7,29,2022-04-01,185,268,156,297
7,29,2022-05-01,297,261,515,43
7,29,2022-06-01,43,49,80,12
7,29,2022-07-01,12,55,24,43
7,29,2022-08-01,43,185,10,218
7,29,2022-09-01,218,66,6,278
7,29,2022-10-01,278,57,306,29
7,29,2022-11-01,29,18,36,11
7,29,2022-12-01,11,91,34,68
7,29,2023-01-01,68,272,98,242
7,29,2023-02-01,242,286,306,222
7,29,2023-03-01,222,67,12,277
7,29,2023-04-01,277,156,203,230
7,29,2023-05-01,230,222,38,414
7,29,2023-06-01,414,244,538,120
7,29,2023-07-01,120,138,26,232
7,29,2023-08-01,232,118,149,201
7,29,2023-09-01,201,135,0,336
7,29,2023-10-01,336,44,182,198
7,29,2023-11-01,198,210,254,154
7,29,2023-12-01,154,146,69,231
7,30,2021-01-01,77,244,88,233
7,30,2021-02-01,233,268,210,291
7,30,2021-03-01,291,274,218,347
7,30,2021-04-01,347,26,62,311
7,30,2021-05-01,311,277,152,436
7,30,2021-06-01,436,246,97,585
7,30,2021-07-01,585,192,529,248
7,30,2021-08-01,248,233,119,362
7,30,2021-09-01,362,258,178,442
7,30,2021-10-01,442,57,273,226
7,30,2021-11-01,226,261,441,46
7,30,2021-12-01,46,128,8,166
7,30,2022-01-01,166,147,56,257
7,30,2022-02-01,257,231,245,243
7,30,2022-03-01,243,237,223,257
7,30,2022-04-01,257,295,43,509
7,30,2022-05-01,509,4,226,287
7,30,2022-06-01,287,93,263,117
7,30,2022-07-01,117,250,56,311
7,30,2022-08-01,311,88,47,352
7,30,2022-09-01,352,259,43,568
7,30,2022-10-01,568,9,240,337
7,30,2022-11-01,337,249,561,25
7,30,2022-12-01,25,189,90,124
7,30,2023-01-01,124,124,227,21
7,30,2023-02-01,21,208,41,188
7,30,2023-03-01,188,266,80,374
7,30,2023-04-01,374,181,546,9
7,30,2023-05-01,9,37,42,4
7,30,2023-06-01,4,295,141,158
7,30,2023-07-01,158,226,317,67
7,30,2023-08-01,67,150,213,4
7,30,2023-09-01,4,33,35,2
7,30,2023-10-01,2,227,166,63
7,30,2023-11-01,63,137,154,46
7,30,2023-12-01,46,83,75,54
7,31,2021-01-01,492,7,56,443
7,31,2021-02-01,443,73,27,489
7,31,2021-03-01,489,241,511,219
7,31,2021-04-01,219,238,48,409
7,31,2021-05-01,409,43,342,110
7,31,2021-06-01,110,297,277,130
7,31,2021-07-01,130,205,166,169
7,31,2021-08-01,169,69,104,134
7,31,2021-09-01,134,253,267,120
7,31,2021-10-01,120,177,155,142
7,31,2021-11-01,142,280,184,238
7,31,2021-12-01,238,45,174,109
7,31,2022-01-01,109,64,90,83
7,31,2022-02-01,83,163,72,174
7,31,2022-03-01,174,292,299,167
7,31,2022-04-01,167,104,146,125
7,31,2022-05-01,125,162,256,31
7,31,2022-06-01,31,233,108,156
7,31,2022-07-01,156,97,81,172
7,31,2022-08-01,172,294,201,265
7,31,2022-09-01,265,288,460,93
7,31,2022-10-01,93,249,82,260
7,31,2022-11-01,260,50,86,224
7,31,2022-12-01,224,182,313,93
7,31,2023-01-01,93,190,131,152
7,31,2023-02-01,152,142,132,162
7,31,2023-03-01,162,285,301,146
7,31,2023-04-01,146,286,82,350
7,31,2023-05-01,350,182,397,135
7,31,2023-06-01,135,13,11,137
7,31,2023-07-01,137,103,188,52
7,31,2023-08-01,52,71,107,16
7,31,2023-09-01,16,230,177,69
7,31,2023-10-01,69,107,120,56
7,31,2023-11-01,56,84,49,91
7,31,2023-12-01,91,71,91,71
7,32,2021-01-01,81,238,113,206
7,32,2021-02-01,206,80,74,212
7,32,2021-03-01,212,3,177,38
7,32,2021-04-01,38,237,141,134
7,32,2021-05-01,134,170,148,156
7,32,2021-06-01,156,109,249,16
7,32,2021-07-01,16,97,76,37
7,32,2021-08-01,37,246,278,5
7,32,2021-09-01,5,221,2,224
7,32,2021-10-01,224,296,86,434
7,32,2021-11-01,434,132,100,466
7,32,2021-12-01,466,298,194,570
7,32,2022-01-01,570,70,217,423
7,32,2022-02-01,423,289,348,364
7,32,2022-03-01,364,193,289,268
7,32,2022-04-01,268,11,228,51
7,32,2022-05-01,51,43,74,20
7,32,2022-06-01,20,265,148,137
7,32,2022-07-01,137,257,57,337
7,32,2022-08-01,337,125,276,186
7,32,2022-09-01,186,52,68,170
7,32,2022-10-01,170,116,179,107
7,32,2022-11-01,107,228,282,53
7,32,2022-12-01,53,125,120,58
7,32,2023-01-01,58,186,75,169
7,32,2023-02-01,169,12,72,109
7,32,2023-03-01,109,293,227,175
7,32,2023-04-01,175,210,85,300
7,32,2023-05-01,300,129,165,264
7,32,2023-06-01,264,48,90,222
7,32,2023-07-01,222,129,29,322
7,32,2023-08-01,322,110,420,12
7,32,2023-09-01,12,227,176,63
7,32,2023-10-01,63,189,194,58
7,32,2023-11-01,58,224,28,254
7,32,2023-12-01,254,274,432,96
7,33,2021-01-01,230,18,56,192
7,33,2021-02-01,192,15,73,134
7,33,2021-03-01,134,130,84,180
7,33,2021-04-01,180,151,260,71
7,33,2021-05-01,71,294,142,223
7,33,2021-06-01,223,252,134,341
7,33,2021-07-01,341,95,103,333
7,33,2021-08-01,333,215,330,218
7,33,2021-09-01,218,259,5,472
7,33,2021-10-01,472,138,428,182
7,33,2021-11-01,182,205,385,2
7,33,2021-12-01,2,43,23,22
7,33,2022-01-01,22,92,111,3
7,33,2022-02-01,3,95,54,44
7,33,2022-03-01,44,222,176,90
7,33,2022-04-01,90,0,56,34
7,33,2022-05-01,34,165,6,193
7,33,2022-06-01,193,116,112,197
7,33,2022-07-01,197,118,77,238
7,33,2022-08-01,238,203,79,362
7,33,2022-09-01,362,147,29,480
7,33,2022-10-01,480,38,488,30
7,33,2022-11-01,30,227,170,87
7,33,2022-12-01,87,281,341,27
7,33,2023-01-01,27,107,83,51
7,33,2023-02-01,51,139,38,152
7,33,2023-03-01,152,113,13,252
7,33,2023-04-01,252,52,23,281
7,33,2023-05-01,281,6,117,170
7,33,2023-06-01,170,62,75,157
7,33,2023-07-01,157,244,125,276
7,33,2023-08-01,276,85,115,246
7,33,2023-09-01,246,26,186,86
7,33,2023-10-01,86,239,63,262
7,33,2023-11-01,262,78,312,28
7,33,2023-12-01,28,49,46,31
7,34,2021-01-01,340,77,255,162
7,34,2021-02-01,162,272,130,304
7,34,2021-03-01,304,142,73,373
7,34,2021-04-01,373,227,50,550
7,34,2021-05-01,550,59,357,252
7,34,2021-06-01,252,206,440,18
7,34,2021-07-01,18,166,124,60
7,34,2021-08-01,60,36,32,64
7,34,2021-09-01,64,236,266,34
7,34,2021-10-01,34,230,120,144
7,34,2021-11-01,144,198,187,155
7,34,2021-12-01,155,88,69,174
7,34,2022-01-01,174,160,132,202
7,34,2022-02-01,202,272,179,295
7,34,2022-03-01,295,27,58,264
7,34,2022-04-01,264,288,40,512
7,34,2022-05-01,512,92,481,123
7,34,2022-06-01,123,32,66,89
7,34,2022-07-01,89,210,48,251
7,34,2022-08-01,251,190,276,165
7,34,2022-09-01,165,254,243,176
7,34,2022-10-01,176,177,143,210
7,34,2022-11-01,210,286,264,232
7,34,2022-12-01,232,209,17,424
7,34,2023-01-01,424,234,505,153
7,34,2023-02-01,153,112,180,85
7,34,2023-03-01,85,154,171,68
7,34,2023-04-01,68,65,130,3
7,34,2023-05-01,3,290,82,211
7,34,2023-06-01,211,226,32,405
7,34,2023-07-01,405,97,244,258
7,34,2023-08-01,258,257,197,318
7,34,2023-09-01,318,277,279,316
7,34,2023-10-01,316,287,231,372
7,34,2023-11-01,372,262,87,547
7,34,2023-12-01,547,263,352,458
7,35,2021-01-01,202,293,22,473
7,35,2021-02-01,473,24,453,44
7,35,2021-03-01,44,42,9,77
7,35,2021-04-01,77,143,24,196
7,35,2021-05-01,196,28,164,60
7,35,2021-06-01,60,198,163,95
7,35,2021-07-01,95,21,36,80
7,35,2021-08-01,80,211,248,43
7,35,2021-09-01,43,293,212,124
7,35,2021-10-01,124,196,286,34
7,35,2021-11-01,34,69,7,96
7,35,2021-12-01,96,257,341,12
7,35,2022-01-01,12,254,117,149
7,35,2022-02-01,149,257,130,276
7,35,2022-03-01,276,296,561,11
7,35,2022-04-01,11,103,13,101
7,35,2022-05-01,101,64,24,141
7,35,2022-06-01,141,187,252,76
7,35,2022-07-01,76,172,245,3
7,35,2022-08-01,3,117,88,32
7,35,2022-09-01,32,154,178,8
7,35,2022-10-01,8,247,45,210
7,35,2022-11-01,210,207,24,393
7,35,2022-12-01,393,124,36,481
7,35,2023-01-01,481,142,23,600
7,35,2023-02-01,600,5,156,449
7,35,2023-03-01,449,251,367,333
7,35,2023-04-01,333,145,402,76
7,35,2023-05-01,76,66,2,140
7,35,2023-06-01,140,116,214,42
7,35,2023-07-01,42,139,129,52
7,35,2023-08-01,52,149,198,3
7,35,2023-09-01,3,261,128,136
7,35,2023-10-01,136,67,50,153
7,35,2023-11-01,153,257,372,38
7,35,2023-12-01,38,152,174,16
7,36,2021-01-01,466,48,481,33
7,36,2021-02-01,33,230,156,107
7,36,2021-03-01,107,210,156,161
7,36,2021-04-01,161,275,209,227
7,36,2021-05-01,227,102,143,186
7,36,2021-06-01,186,134,187,133
7,36,2021-07-01,133,32,140,25
7,36,2021-08-01,25,246,152,119
7,36,2021-09-01,119,61,118,62
7,36,2021-10-01,62,66,104,24
7,36,2021-11-01,24,121,47,98
7,36,2021-12-01,98,23,33,88
7,36,2022-01-01,88,97,172,13
7,36,2022-02-01,13,293,255,51
7,36,2022-03-01,51,99,6,144
7,36,2022-04-01,144,237,118,263
7,36,2022-05-01,263,194,49,408
7,36,2022-06-01,408,283,422,269
7,36,2022-07-01,269,213,44,438
7,36,2022-08-01,438,292,68,662
7,36,2022-09-01,662,157,318,501
7,36,2022-10-01,501,148,326,323
7,36,2022-11-01,323,163,130,356
7,36,2022-12-01,356,41,303,94
7,36,2023-01-01,94,11,34,71
7,36,2023-02-01,71,230,139,162
7,36,2023-03-01,162,188,195,155
7,36,2023-04-01,155,158,204,109
7,36,2023-05-01,109,116,25,200
7,36,2023-06-01,200,49,50,199
7,36,2023-07-01,199,106,191,114
7,36,2023-08-01,114,67,114,67
7,36,2023-09-01,67,218,165,120
7,36,2023-10-01,120,159,275,4
7,36,2023-11-01,4,8,10,2
7,36,2023-12-01,2,248,231,19
7,37,2021-01-01,190,212,302,100
7,37,2021-02-01,100,36,46,90
7,37,2021-03-01,90,107,168,29
7,37,2021-04-01,29,181,1,209
7,37,2021-05-01,209,259,293,175
7,37,2021-06-01,175,154,97,232
7,37,2021-07-01,232,279,468,43
7,37,2021-08-01,43,230,259,14
7,37,2021-09-01,14,116,7,123
7,37,2021-10-01,123,251,20,354
7,37,2021-11-01,354,237,196,395
7,37,2021-12-01,395,288,131,552
7,37,2022-01-01,552,228,104,676
7,37,2022-02-01,676,216,890,2
7,37,2022-03-01,2,186,159,29
7,37,2022-04-01,29,243,28,244
7,37,2022-05-01,244,169,381,32
7,37,2022-06-01,32,42,4,70
7,37,2022-07-01,70,49,40,79
7,37,2022-08-01,79,3,32,50
7,37,2022-09-01,50,72,29,93
7,37,2022-10-01,93,31,5,119
7,37,2022-11-01,119,286,79,326
7,37,2022-12-01,326,121,294,153
7,37,2023-01-01,153,155,261,47
7,37,2023-02-01,47,132,3,176
7,37,2023-03-01,176,81,178,79
7,37,2023-04-01,79,243,133,189
7,37,2023-05-01,189,60,2,247
7,37,2023-06-01,247,277,156,368
7,37,2023-07-01,368,232,344,256
7,37,2023-08-01,256,17,266,7
7,37,2023-09-01,7,8,12,3
7,37,2023-10-01,3,131,43,91
7,37,2023-11-01,91,183,185,89
7,37,2023-12-01,89,50,11,128
7,38,2021-01-01,314,283,142,455
7,38,2021-02-01,455,99,354,200
7,38,2021-03-01,200,197,152,245
7,38,2021-04-01,245,191,189,247
7,38,2021-05-01,247,258,381,124
7,38,2021-06-01,124,258,265,117
7,38,2021-07-01,117,124,202,39
7,38,2021-08-01,39,8,32,15
7,38,2021-09-01,15,34,47,2
7,38,2021-10-01,2,99,78,23
7,38,2021-11-01,23,11,15,19
7,38,2021-12-01,19,124,40,103
7,38,2022-01-01,103,77,33,147
7,38,2022-02-01,147,75,172,50
7,38,2022-03-01,50,22,1,71
7,38,2022-04-01,71,126,136,61
7,38,2022-05-01,61,24,57,28
7,38,2022-06-01,28,115,44,99
7,38,2022-07-01,99,73,167,5
7,38,2022-08-01,5,3,7,1
7,38,2022-09-01,1,264,52,213
7,38,2022-10-01,213,260,85,388
7,38,2022-11-01,388,28,281,135
7,38,2022-12-01,135,273,93,315
7,38,2023-01-01,315,283,370,228
7,38,2023-02-01,228,153,99,282
7,38,2023-03-01,282,189,254,217
7,38,2023-04-01,217,145,108,254
7,38,2023-05-01,254,222,411,65
7,38,2023-06-01,65,151,178,38
7,38,2023-07-01,38,259,263,34
7,38,2023-08-01,34,241,11,264
7,38,2023-09-01,264,204,21,447
7,38,2023-10-01,447,267,295,419
7,38,2023-11-01,419,41,26,434
7,38,2023-12-01,434,166,26,574
7,39,2021-01-01,57,112,50,119
7,39,2021-02-01,119,171,272,18
7,39,2021-03-01,18,231,214,35
7,39,2021-04-01,35,246,47,234
7,39,2021-05-01,234,142,266,110
7,39,2021-06-01,110,150,206,54
7,39,2021-07-01,54,176,138,92
7,39,2021-08-01,92,42,26,108
7,39,2021-09-01,108,229,27,310
7,39,2021-10-01,310,299,332,277
7,39,2021-11-01,277,274,121,430
7,39,2021-12-01,430,195,390,235
7,39,2022-01-01,235,162,36,361
7,39,2022-02-01,361,188,200,349
7,39,2022-03-01,349,36,384,1
7,39,2022-04-01,1,176,105,72
7,39,2022-05-01,72,202,74,200
7,39,2022-06-01,200,232,142,290
7,39,2022-07-01,290,117,184,223
7,39,2022-08-01,223,210,272,161
7,39,2022-09-01,161,33,116,78
7,39,2022-10-01,78,123,110,91
7,39,2022-11-01,91,36,41,86
7,39,2022-12-01,86,232,186,132
7,39,2023-01-01,132,135,91,176
7,39,2023-02-01,176,106,7,275
7,39,2023-03-01,275,198,176,297
7,39,2023-04-01,297,287,258,326
7,39,2023-05-01,326,259,533,52
7,39,2023-06-01,52,56,80,28
7,39,2023-07-01,28,259,232,55
7,39,2023-08-01,55,228,144,139
7,39,2023-09-01,139,255,336,58
7,39,2023-10-01,58,77,77,58
7,39,2023-11-01,58,125,145,38
7,39,2023-12-01,38,30,39,29
7,40,2021-01-01,74,141,13,202
7,40,2021-02-01,202,161,245,118
7,40,2021-03-01,118,19,85,52
7,40,2021-04-01,52,101,72,81
7,40,2021-05-01,81,107,23,165
7,40,2021-06-01,165,130,256,39
7,40,2021-07-01,39,110,147,2
7,40,2021-08-01,2,284,278,8
7,40,2021-09-01,8,148,0,156
7,40,2021-10-01,156,183,95,244
7,40,2021-11-01,244,294,419,119
7,40,2021-12-01,119,18,127,10
7,40,2022-01-01,10,129,95,44
7,40,2022-02-01,44,138,38,144
7,40,2022-03-01,144,201,28,317
7,40,2022-04-01,317,51,86,282
7,40,2022-05-01,282,50,143,189
7,40,2022-06-01,189,71,189,71
7,40,2022-07-01,71,112,58,125
7,40,2022-08-01,125,105,177,53
7,40,2022-09-01,53,169,180,42
7,40,2022-10-01,42,202,105,139
7,40,2022-11-01,139,146,224,61
7,40,2022-12-01,61,129,89,101
7,40,2023-01-01,101,151,128,124
7,40,2023-02-01,124,5,30,99
7,40,2023-03-01,99,164,208,55
7,40,2023-04-01,55,43,62,36
7,40,2023-05-01,36,252,274,14
7,40,2023-06-01,14,141,133,22
7,40,2023-07-01,22,54,38,38
7,40,2023-08-01,38,25,53,10
7,40,2023-09-01,10,216,31,195
7,40,2023-10-01,195,59,31,223
7,40,2023-11-01,223,122,319,26
7,40,2023-12-01,26,191,61,156
7,41,2021-01-01,167,12,173,6
7,41,2021-02-01,6,235,118,123
7,41,2021-03-01,123,231,284,70
7,41,2021-04-01,70,253,225,98
7,41,2021-05-01,98,79,90,87
7,41,2021-06-01,87,32,58,61
7,41,2021-07-01,61,217,247,31
7,41,2021-08-01,31,283,225,89
7,41,2021-09-01,89,231,311,9
7,41,2021-10-01,9,16,21,4
7,41,2021-11-01,4,292,92,204
7,41,2021-12-01,204,284,63,425
7,41,2022-01-01,425,263,42,646
7,41,2022-02-01,646,280,501,425
7,41,2022-03-01,425,252,236,441
7,41,2022-04-01,441,268,3,706
7,41,2022-05-01,706,286,327,665
7,41,2022-06-01,665,208,601,272
7,41,2022-07-01,272,186,337,121
7,41,2022-08-01,121,98,163,56
7,41,2022-09-01,56,188,223,21
7,41,2022-10-01,21,197,41,177
7,41,2022-11-01,177,205,381,1
7,41,2022-12-01,1,123,54,70
7,41,2023-01-01,70,61,103,28
7,41,2023-02-01,28,12,6,34
7,41,2023-03-01,34,254,213,75
7,41,2023-04-01,75,198,195,78
7,41,2023-05-01,78,51,58,71
7,41,2023-06-01,71,216,239,48
7,41,2023-07-01,48,192,109,131
7,41,2023-08-01,131,124,143,112
7,41,2023-09-01,112,150,235,27
7,41,2023-10-01,27,5,23,9
7,41,2023-11-01,9,50,56,3
7,41,2023-12-01,3,215,68,150
7,42,2021-01-01,440,108,453,95
7,42,2021-02-01,95,6,43,58
7,42,2021-03-01,58,160,20,198
7,42,2021-04-01,198,295,471,22
7,42,2021-05-01,22,67,11,78
7,42,2021-06-01,78,281,275,84
7,42,2021-07-01,84,46,13,117
7,42,2021-08-01,117,144,238,23
7,42,2021-09-01,23,44,34,33
7,42,2021-10-01,33,180,96,117
7,42,2021-11-01,117,45,160,2
7,42,2021-12-01,2,101,64,39
7,42,2022-01-01,39,254,239,54
7,42,2022-02-01,54,194,234,14
7,42,2022-03-01,14,140,115,39
7,42,2022-04-01,39,1,9,31
7,42,2022-05-01,31,220,33,218
7,42,2022-06-01,218,231,386,63
7,42,2022-07-01,63,91,10,144
7,42,2022-08-01,144,194,267,71
7,42,2022-09-01,71,267,263,75
7,42,2022-10-01,75,259,283,51
7,42,2022-11-01,51,166,148,69
7,42,2022-12-01,69,220,94,195
7,42,2023-01-01,195,90,237,48
7,42,2023-02-01,48,294,25,317
7,42,2023-03-01,317,233,7,543
7,42,2023-04-01,543,36,41,538
7,42,2023-05-01,538,125,456,207
7,42,2023-06-01,207,203,8,402
7,42,2023-07-01,402,165,123,444
7,42,2023-08-01,444,28,57,415
7,42,2023-09-01,415,164,402,177
7,42,2023-10-01,177,27,134,70
7,42,2023-11-01,70,289,222,137
7,42,2023-12-01,137,192,312,17
7,43,2021-01-01,484,155,196,443
7,43,2021-02-01,443,3,358,88
7,43,2021-03-01,88,60,29,119
7,43,2021-04-01,119,230,96,253
7,43,2021-05-01,253,212,144,321
7,43,2021-06-01,321,204,400,125
7,43,2021-07-01,125,165,270,20
7,43,2021-08-01,20,128,32,116
7,43,2021-09-01,116,130,171,75
7,43,2021-10-01,75,56,38,93
7,43,2021-11-01,93,173,27,239
7,43,2021-12-01,239,155,48,346
7,43,2022-01-01,346,180,401,125
7,43,2022-02-01,125,261,30,356
7,43,2022-03-01,356,221,71,506
7,43,2022-04-01,506,174,586,94
7,43,2022-05-01,94,267,37,324
7,43,2022-06-01,324,143,122,345
7,43,2022-07-01,345,89,347,87
7,43,2022-08-01,87,293,166,214
7,43,2022-09-01,214,95,127,182
7,43,2022-10-01,182,265,216,231
7,43,2022-11-01,231,169,14,386
7,43,2022-12-01,386,10,20,376
7,43,2023-01-01,376,97,47,426
7,43,2023-02-01,426,80,261,245
7,43,2023-03-01,245,248,98,395
7,43,2023-04-01,395,12,170,237
7,43,2023-05-01,237,151,58,330
7,43,2023-06-01,330,133,256,207
7,43,2023-07-01,207,150,147,210
7,43,2023-08-01,210,278,481,7
7,43,2023-09-01,7,151,53,105
7,43,2023-10-01,105,121,71,155
7,43,2023-11-01,155,104,111,148
7,43,2023-12-01,148,279,38,389
7,44,2021-01-01,409,48,54,403
7,44,2021-02-01,403,28,8,423
7,44,2021-03-01,423,223,344,302
7,44,2021-04-01,302,132,398,36
7,44,2021-05-01,36,153,127,62
7,44,2021-06-01,62,239,9,292
7,44,2021-07-01,292,185,400,77
7,44,2021-08-01,77,98,67,108
7,44,2021-09-01,108,246,151,203
7,44,2021-10-01,203,158,162,199
7,44,2021-11-01,199,5,193,11
7,44,2021-12-01,11,60,4,67
7,44,2022-01-01,67,80,111,36
7,44,2022-02-01,36,8,14,30
7,44,2022-03-01,30,18,2,46
7,44,2022-04-01,46,75,20,101
7,44,2022-05-01,101,141,141,101
7,44,2022-06-01,101,159,202,58
7,44,2022-07-01,58,288,128,218
7,44,2022-08-01,218,290,47,461
7,44,2022-09-01,461,68,285,244
7,44,2022-10-01,244,288,525,7
7,44,2022-11-01,7,189,74,122
7,44,2022-12-01,122,32,79,75
7,44,2023-01-01,75,4,60,19
7,44,2023-02-01,19,202,40,181
7,44,2023-03-01,181,114,261,34
7,44,2023-04-01,34,65,66,33
7,44,2023-05-01,33,268,173,128
7,44,2023-06-01,128,299,35,392
7,44,2023-07-01,392,140,227,305
7,44,2023-08-01,305,186,124,367
7,44,2023-09-01,367,40,277,130
7,44,2023-10-01,130,93,156,67
7,44,2023-11-01,67,17,51,33
7,44,2023-12-01,33,30,51,12
7,45,2021-01-01,259,129,240,148
7,45,2021-02-01,148,28,34,142
7,45,2021-03-01,142,109,224,27
7,45,2021-04-01,27,152,16,163
7,45,2021-05-01,163,145,9,299
7,45,2021-06-01,299,1,222,78
7,45,2021-07-01,78,92,148,22
7,45,2021-08-01,22,246,168,100
7,45,2021-09-01,100,154,135,119
7,45,2021-10-01,119,259,128,250
7,45,2021-11-01,250,154,139,265
7,45,2021-12-01,265,230,478,17
7,45,2022-01-01,17,215,204,28
7,45,2022-02-01,28,263,130,161
7,45,2022-03-01,161,32,137,56
7,45,2022-04-01,56,293,6,343
7,45,2022-05-01,343,2,320,25
7,45,2022-06-01,25,40,25,40
7,45,2022-07-01,40,146,156,30
7,45,2022-08-01,30,132,0,162
7,45,2022-09-01,162,229,41,350
7,45,2022-10-01,350,181,489,42
7,45,2022-11-01,42,38,35,45
7,45,2022-12-01,45,12,34,23
7,45,2023-01-01,23,228,186,65
7,45,2023-02-01,65,224,79,210
7,45,2023-03-01,210,212,295,127
7,45,2023-04-01,127,19,114,32
7,45,2023-05-01,32,223,76,179
7,45,2023-06-01,179,275,167,287
7,45,2023-07-01,287,80,27,340
7,45,2023-08-01,340,189,117,412
7,45,2023-09-01,412,289,7,694
7,45,2023-10-01,694,293,909,78
7,45,2023-11-01,78,280,249,109
7,45,2023-12-01,109,44,70,83
7,46,2021-01-01,182,263,359,86
7,46,2021-02-01,86,126,79,133
7,46,2021-03-01,133,289,320,102
7,46,2021-04-01,102,192,15,279
7,46,2021-05-01,279,7,256,30
7,46,2021-06-01,30,27,2,55
7,46,2021-07-01,55,224,49,230
7,46,2021-08-01,230,88,284,34
7,46,2021-09-01,34,90,25,99
7,46,2021-10-01,99,126,187,38
7,46,2021-11-01,38,267,212,93
7,46,2021-12-01,93,31,55,69
7,46,2022-01-01,69,245,117,197
7,46,2022-02-01,197,20,130,87
7,46,2022-03-01,87,218,185,120
7,46,2022-04-01,120,197,56,261
7,46,2022-05-01,261,135,234,162
7,46,2022-06-01,162,6,92,76
7,46,2022-07-01,76,279,284,71
7,46,2022-08-01,71,241,128,184
7,46,2022-09-01,184,291,254,221
7,46,2022-10-01,221,146,308,59
7,46,2022-11-01,59,235,57,237
7,46,2022-12-01,237,163,127,273
7,46,2023-01-01,273,234,74,433
7,46,2023-02-01,433,0,311,122
7,46,2023-03-01,122,117,203,36
7,46,2023-04-01,36,119,145,10
7,46,2023-05-01,10,287,72,225
7,46,2023-06-01,225,54,249,30
7,46,2023-07-01,30,246,204,72
7,46,2023-08-01,72,216,140,148
7,46,2023-09-01,148,107,69,186
7,46,2023-10-01,186,167,297,56
7,46,2023-11-01,56,237,204,89
7,46,2023-12-01,89,294,179,204
7,47,2021-01-01,234,42,224,52
7,47,2021-02-01,52,258,65,245
7,47,2021-03-01,245,272,170,347
7,47,2021-04-01,347,94,226,215
7,47,2021-05-01,215,242,254,203
7,47,2021-06-01,203,186,288,101
7,47,2021-07-01,101,291,133,259
7,47,2021-08-01,259,42,88,213
7,47,2021-09-01,213,237,91,359
7,47,2021-10-01,359,230,452,137
7,47,2021-11-01,137,44,163,18
7,47,2021-12-01,18,213,226,5
7,47,2022-01-01,5,252,73,184
7,47,2022-02-01,184,258,264,178
7,47,2022-03-01,178,97,265,10
7,47,2022-04-01,10,235,184,61
7,47,2022-05-01,61,189,196,54
7,47,2022-06-01,54,44,32,66
7,47,2022-07-01,66,218,171,113
7,47,2022-08-01,113,234,285,62
7,47,2022-09-01,62,66,54,74
7,47,2022-10-01,74,210,130,154
7,47,2022-11-01,154,73,117,110
7,47,2022-12-01,110,263,338,35
7,47,2023-01-01,35,277,9,303
7,47,2023-02-01,303,70,62,311
7,47,2023-03-01,311,34,335,10
7,47,2023-04-01,10,97,57,50
7,47,2023-05-01,50,105,59,96
7,47,2023-06-01,96,58,128,26
7,47,2023-07-01,26,282,267,41
7,47,2023-08-01,41,148,176,13
7,47,2023-09-01,13,198,97,114
7,47,2023-10-01,114,43,32,125
7,47,2023-11-01,125,190,226,89
7,47,2023-12-01,89,10,24,75
7,48,2021-01-01,402,127,238,291
7,48,2021-02-01,291,171,371,91
7,48,2021-03-01,91,295,115,271
7,48,2021-04-01,271,65,80,256
7,48,2021-05-01,256,282,68,470
7,48,2021-06-01,470,28,114,384
7,48,2021-07-01,384,176,417,143
7,48,2021-08-01,143,242,143,242
7,48,2021-09-01,242,77,137,182
7,48,2021-10-01,182,237,239,180
7,48,2021-11-01,180,285,145,320
7,48,2021-12-01,320,213,87,446
7,48,2022-01-01,446,184,488,142
7,48,2022-02-01,142,269,313,98
7,48,2022-03-01,98,106,135,69
7,48,2022-04-01,69,97,70,96
7,48,2022-05-01,96,37,124,9
7,48,2022-06-01,9,91,33,67
7,48,2022-07-01,67,267,185,149
7,48,2022-08-01,149,150,61,238
7,48,2022-09-01,238,272,404,106
7,48,2022-10-01,106,216,92,230
7,48,2022-11-01,230,48,260,18
7,48,2022-12-01,18,7,22,3
7,48,2023-01-01,3,184,104,83
7,48,2023-02-01,83,271,171,183
7,48,2023-03-01,183,143,138,188
7,48,2023-04-01,188,127,225,90
7,48,2023-05-01,90,258,284,64
7,48,2023-06-01,64,233,266,31
7,48,2023-07-01,31,172,179,24
7,48,2023-08-01,24,54,24,54
7,48,2023-09-01,54,41,1,94
7,48,2023-10-01,94,114,146,62
7,48,2023-11-01,62,253,116,199
7,48,2023-12-01,199,195,192,202
7,49,2021-01-01,56,196,153,99
7,49,2021-02-01,99,236,24,311
7,49,2021-03-01,311,116,236,191
7,49,2021-04-01,191,141,250,82
7,49,2021-05-01,82,135,102,115
7,49,2021-06-01,115,262,250,127
7,49,2021-07-01,127,71,172,26
7,49,2021-08-01,26,119,102,43
7,49,2021-09-01,43,189,213,19
7,49,2021-10-01,19,1,5,15
7,49,2021-11-01,15,122,27,110
7,49,2021-12-01,110,196,107,199
7,49,2022-01-01,199,206,292,113
7,49,2022-02-01,113,100,205,8
7,49,2022-03-01,8,89,24,73
7,49,2022-04-01,73,179,177,75
7,49,2022-05-01,75,199,211,63
7,49,2022-06-01,63,227,0,290
