sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date,revenue
12213,6,94,C340,1,487,4.94,2022-05-10 02:22:57,462.65
12214,12,18,C602,3,358,1.52,2021-01-05 19:37:13,1074.0
12215,15,1,C1343,4,422,17.32,2022-08-08 08:20:53,1519.2
12216,2,53,C614,1,322,12.02,2022-09-03 23:03:13,322.0
12217,13,26,C1924,2,153,3.65,2023-06-30 16:19:03,275.40000000000003
12218,9,34,C78,4,74,11.64,2022-06-11 17:36:01,236.8
12219,1,77,C1209,5,450,17.99,2023-03-19 07:58:24,1800.0
12220,10,8,C783,2,401,0.44,2022-05-18 09:31:16,721.8000000000001
12221,3,44,C1225,5,122,18.62,2022-12-01 00:55:21,518.5
12222,13,72,C1517,4,253,7.84,2022-12-12 09:55:20,961.4
12223,12,100,C199,4,38,3.5,2022-03-29 13:12:30,129.2
12224,15,18,C1278,3,187,15.9,2021-02-21 16:01:33,561.0
12225,5,87,C153,2,39,0.55,2022-09-14 08:15:30,78.0
12226,13,11,C1388,4,310,18.55,2022-04-27 16:56:10,992.0
12227,8,4,C597,3,159,3.83,2021-08-03 13:32:25,477.0
12228,8,69,C592,3,217,13.6,2022-01-01 06:20:43,651.0
12229,7,89,C787,1,364,2.2,2022-09-10 15:47:48,345.8
12230,13,4,C388,2,74,19.37,2021-03-26 00:18:02,148.0
12231,4,53,C1773,3,50,10.35,2021-10-27 19:28:08,150.0
12232,15,57,C441,1,217,17.86,2021-07-17 05:57:10,195.3
12233,1,34,C1501,4,272,14.85,2022-05-11 22:06:48,924.8
12234,4,13,C950,1,426,18.93,2022-06-28 17:33:11,383.40000000000003
12235,15,81,C1180,3,109,19.3,2022-10-06 21:13:52,277.95
12236,9,53,C1850,4,412,1.85,2022-02-28 01:02:21,1400.8
12237,4,62,C1301,1,477,1.4,2021-01-11 16:18:59,429.3
12238,4,45,C331,2,369,4.4,2021-09-21 06:31:29,664.2
12239,11,76,C1573,1,493,8.99,2021-10-30 20:05:19,419.05
12240,7,30,C1179,2,159,12.39,2021-01-08 15:33:50,302.09999999999997
12241,6,47,C965,3,106,6.79,2023-10-06 18:24:36,302.09999999999997
12242,3,44,C107,1,50,17.24,2021-02-06 20:51:40,45.0
12243,13,14,C678,5,192,2.24,2021-12-30 06:05:56,816.0
12244,7,11,C830,5,493,1.75,2022-06-08 12:10:02,1972.0
12245,6,78,C675,3,21,1.98,2021-03-02 04:52:52,53.55
12246,5,99,C577,4,397,3.03,2022-10-18 19:53:13,1429.2
12247,10,33,C1427,2,426,14.96,2022-10-20 14:34:00,809.4
12248,1,4,C1136,1,120,4.57,2023-11-08 17:36:34,108.0
12249,13,13,C1842,3,122,16.58,2021-06-06 05:40:00,366.0
12250,8,86,C928,5,152,9.33,2023-09-26 17:07:04,684.0
12251,7,18,C927,2,22,18.92,2022-11-26 10:43:09,44.0
12252,3,15,C458,4,397,7.09,2022-07-13 12:27:24,1588.0
12253,15,77,C1747,5,358,1.09,2022-03-29 12:56:56,1611.0
12254,11,16,C963,4,39,14.29,2021-11-28 13:44:05,156.0
12255,11,12,C1642,4,471,4.96,2023-03-31 23:38:06,1507.2
12256,8,26,C672,2,39,1.87,2023-07-04 00:34:10,78.0
12257,9,46,C1095,1,306,14.46,2021-07-12 08:47:46,306.0
12258,13,61,C885,4,299,6.8,2021-09-04 22:16:25,1196.0
12259,9,28,C1463,2,422,9.61,2021-10-06 15:37:50,801.8
12260,5,76,C1026,2,192,16.84,2022-08-31 20:13:08,364.79999999999995
12261,4,35,C273,1,392,17.32,2021-03-21 08:15:50,333.2
12262,2,18,C191,2,39,1.73,2022-07-13 18:52:20,74.1
12263,6,56,C1517,1,136,4.48,2021-05-10 14:02:30,115.6
12264,2,18,C1291,4,122,10.21,2023-01-01 05:41:40,414.8
12265,14,41,C617,4,194,15.96,2022-03-25 00:54:12,737.1999999999999
12266,4,50,C713,3,409,5.78,2022-05-04 07:24:29,1104.3
12267,14,10,C381,2,72,6.43,2021-11-25 23:24:17,136.79999999999998
12268,7,33,C1381,1,358,18.84,2022-02-14 12:20:11,358.0
12269,12,77,C780,2,272,6.73,2021-08-04 12:18:40,489.6
12270,15,10,C947,1,39,17.32,2021-06-25 14:35:16,31.200000000000003
12271,5,52,C688,5,21,9.63,2021-08-07 06:53:47,99.75
12272,6,84,C1334,5,272,17.71,2023-09-04 08:49:23,1156.0
12273,6,22,C929,4,192,19.47,2021-03-20 11:45:53,614.4000000000001
12274,9,9,C114,5,422,6.49,2021-02-06 07:00:41,2110.0
12275,8,30,C371,1,55,0.09,2023-02-25 11:23:42,49.5
12276,2,50,C1144,1,384,11.63,2022-02-21 20:26:02,307.20000000000005
12277,7,28,C1253,1,180,13.81,2021-07-01 12:01:51,180.0
12278,11,34,C427,2,38,13.11,2021-01-04 10:25:08,68.4
12279,14,84,C1125,1,222,5.66,2023-08-07 20:14:23,177.60000000000002
12280,9,89,C740,3,176,10.46,2022-08-29 04:34:09,475.2
12281,1,71,C715,2,149,7.27,2021-06-24 21:53:53,253.29999999999998
12282,1,71,C265,5,180,9.16,2023-08-27 09:31:42,720.0
12283,8,59,C1914,2,286,10.51,2023-11-10 08:43:24,572.0
12284,3,16,C720,2,435,7.1,2021-06-19 03:57:36,826.5
12285,13,10,C301,2,272,6.42,2021-04-14 10:25:03,489.6
12286,3,7,C1230,5,62,9.14,2023-07-26 06:06:09,263.5
12287,6,55,C516,1,306,16.14,2021-09-11 16:12:25,244.8
12288,15,63,C851,1,391,9.03,2022-04-22 07:23:28,312.8
12289,6,26,C685,1,22,8.58,2021-11-02 09:43:04,18.7
12290,7,79,C220,4,344,6.33,2023-05-03 11:28:30,1100.8
12291,10,57,C285,2,358,1.09,2022-08-26 05:45:50,644.4
12292,1,28,C652,5,253,6.47,2023-07-20 12:56:18,1075.25
12293,2,93,C977,2,253,6.46,2021-04-10 07:01:54,506.0
12294,3,36,C1051,3,149,4.42,2021-09-25 01:29:12,424.65
12295,6,29,C8,5,426,4.8,2022-07-13 16:36:43,1704.0
12296,6,68,C922,4,194,18.78,2022-01-12 17:47:17,776.0
12297,8,6,C997,2,300,11.72,2023-05-26 10:44:24,510.0
12298,15,36,C324,4,116,17.51,2023-05-15 17:08:07,371.20000000000005
12299,3,48,C1005,4,364,9.52,2022-08-30 15:32:23,1237.6
12300,14,15,C74,4,409,8.25,2021-05-03 14:27:08,1390.6
12301,7,91,C708,3,39,0.66,2021-01-24 22:45:25,105.3
12302,13,61,C1522,2,409,0.94,2023-02-19 05:53:27,695.3
12303,5,17,C1916,5,306,12.99,2023-06-04 02:08:31,1300.5
12304,12,40,C308,4,322,14.76,2021-07-21 23:35:03,1159.2
12305,13,1,C1578,5,53,2.04,2022-03-07 18:29:52,238.5
12306,12,56,C1565,5,227,3.95,2021-09-23 02:43:48,964.75
12307,11,38,C1155,5,466,13.21,2022-08-21 04:28:00,2213.5
12308,2,81,C49,3,136,6.4,2021-04-27 15:01:49,367.2
12309,5,89,C1235,5,397,3.85,2022-10-09 13:03:25,1885.75
12310,15,13,C176,3,406,9.85,2021-02-28 10:59:35,1096.2
12311,5,95,C128,5,461,9.07,2023-04-06 20:51:49,2305.0
12312,3,1,C909,5,272,2.01,2023-05-10 19:44:10,1360.0
12313,9,65,C474,3,39,5.81,2021-03-24 02:28:54,117.0
12314,15,16,C1203,2,497,1.57,2022-04-01 22:01:28,844.9
12315,3,28,C1980,4,157,4.19,2022-09-21 23:17:12,565.2
12316,4,23,C1654,3,450,11.98,2021-12-18 18:32:18,1350.0
12317,2,5,C302,4,272,3.82,2023-05-04 18:29:10,979.2
12318,6,33,C737,1,192,3.06,2023-08-05 03:04:39,182.39999999999998
12319,9,87,C611,2,392,19.23,2022-09-01 01:44:19,627.2
12320,11,39,C206,2,50,2.64,2022-03-31 10:49:02,85.0
12321,3,57,C50,5,136,6.01,2021-07-29 05:21:54,544.0
12322,9,22,C1012,2,435,0.47,2022-07-18 17:10:59,783.0
12323,2,13,C844,3,475,0.91,2023-05-21 14:06:54,1282.5
12324,3,78,C1205,3,152,5.15,2023-09-24 12:59:36,456.0
12325,7,27,C1332,2,158,13.03,2021-07-20 10:47:37,268.59999999999997
12326,8,16,C391,2,106,19.11,2023-07-06 19:40:46,212.0
12327,12,81,C1905,4,325,8.3,2021-07-26 16:12:40,1040.0
12328,13,99,C1573,1,403,14.0,2023-03-22 19:39:04,322.40000000000003
12329,14,66,C1958,4,222,19.97,2023-07-10 03:48:14,754.8
12330,3,10,C1088,3,159,14.11,2021-12-14 02:55:10,381.6
12331,15,58,C1985,1,217,10.68,2021-01-11 09:57:58,217.0
12332,7,65,C801,4,222,4.52,2022-12-23 08:46:41,710.4000000000001
12333,6,75,C711,1,286,15.7,2021-09-13 14:24:27,271.7
12334,1,41,C704,3,164,5.99,2022-06-11 00:50:52,467.4
12335,11,97,C416,2,253,0.82,2023-03-03 18:57:36,430.09999999999997
12336,2,53,C486,1,217,18.64,2022-03-18 15:46:29,206.14999999999998
12337,4,5,C1113,4,475,2.9,2023-11-04 16:57:01,1520.0
12338,9,9,C1547,3,122,8.36,2021-07-02 05:49:08,347.7
12339,5,84,C1788,1,396,15.73,2021-10-20 08:21:09,356.40000000000003
12340,11,2,C1917,1,72,12.35,2021-08-22 02:20:03,64.8
12341,3,30,C21,1,493,19.13,2022-02-13 20:10:04,419.05
12342,11,94,C80,1,250,10.85,2023-01-23 15:33:30,200.0
12343,7,12,C1787,3,259,11.13,2023-09-19 19:41:47,777.0
12344,13,74,C1358,3,388,5.82,2023-01-12 11:02:35,989.4
12345,15,40,C1023,5,187,18.85,2021-09-04 02:56:57,748.0
12346,6,60,C707,4,477,1.55,2022-01-31 10:24:11,1621.8
12347,4,82,C998,4,325,12.82,2021-12-13 06:10:13,1105.0
12348,6,37,C683,2,149,17.06,2023-01-09 11:08:52,253.29999999999998
12349,9,17,C443,1,106,10.77,2022-08-28 06:59:48,95.4
12350,8,57,C743,2,153,17.64,2023-02-24 13:05:00,275.40000000000003
12351,15,48,C244,4,109,1.54,2022-04-07 19:20:07,392.40000000000003
12352,3,82,C733,4,149,1.39,2021-06-15 01:28:46,596.0
12353,12,22,C1076,4,487,16.68,2021-09-14 01:58:17,1558.4
12354,8,25,C933,1,310,17.57,2023-09-15 23:19:08,248.0
12355,2,9,C300,2,272,9.92,2021-03-21 13:22:42,544.0
12356,8,13,C1225,1,192,7.5,2022-02-16 07:35:01,163.2
12357,12,36,C1260,1,401,12.84,2022-12-13 23:48:58,360.90000000000003
12358,13,4,C1089,3,364,16.97,2023-01-04 21:34:42,982.8000000000001
12359,14,40,C1589,1,158,19.43,2021-06-11 15:44:26,126.4
12360,11,90,C128,3,149,14.32,2022-09-28 01:10:58,379.95
12361,8,41,C267,5,477,2.39,2022-07-23 15:07:42,2265.75
12362,8,14,C907,1,136,8.93,2022-01-10 01:21:08,122.4
12363,2,66,C699,1,306,0.37,2022-07-12 03:12:52,306.0
12364,7,73,C137,3,74,5.81,2022-07-09 02:57:34,199.8
12365,6,49,C1078,2,120,3.64,2021-07-30 03:01:44,204.0
12366,3,84,C1669,1,240,14.3,2021-03-03 08:58:15,216.0
12367,6,9,C84,5,149,4.79,2023-01-04 15:13:59,596.0
12368,1,5,C1090,4,322,2.47,2022-04-23 17:27:10,1094.8
12369,15,8,C43,4,157,9.92,2022-01-08 14:09:34,628.0
12370,4,9,C1864,2,164,0.73,2023-07-04 19:59:35,278.8
12371,3,12,C1246,2,406,11.19,2021-10-06 20:22:02,771.4
12372,6,80,C976,1,106,1.83,2023-05-16 10:10:43,90.1
12373,9,24,C1890,1,227,8.57,2023-05-09 15:20:45,204.3
12374,3,23,C1217,3,120,17.59,2022-01-30 01:57:39,306.0
12375,6,83,C1498,2,74,18.42,2022-03-27 07:27:15,125.8
12376,11,76,C1796,5,391,11.3,2022-05-02 02:13:38,1955.0
12377,4,17,C735,5,384,14.58,2022-10-21 07:15:37,1536.0
12378,4,68,C704,4,403,15.1,2021-12-03 16:21:37,1370.2
12379,10,37,C986,4,396,6.33,2021-12-07 23:07:01,1584.0
12380,9,61,C1868,4,403,6.68,2022-04-17 15:08:00,1612.0
12381,3,52,C1506,4,384,16.68,2021-09-22 20:54:49,1382.4
12382,14,8,C1397,2,39,18.57,2023-05-10 00:35:29,70.2
12383,10,82,C234,3,406,10.18,2023-10-10 05:01:32,974.4000000000001
12384,3,44,C260,3,245,6.58,2023-06-08 14:13:21,661.5
12385,12,77,C1806,1,391,19.77,2021-01-05 13:49:05,391.0
12386,10,67,C1416,5,153,2.58,2022-12-12 14:45:23,765.0
12387,5,21,C1081,3,322,15.2,2023-04-21 02:22:38,772.8000000000001
12388,15,78,C439,2,401,15.43,2022-12-15 10:14:22,681.6999999999999
12389,7,12,C1884,5,149,13.45,2022-07-04 07:43:46,745.0
12390,3,24,C68,5,437,12.1,2022-10-12 15:58:33,1966.5
12391,14,63,C1363,3,310,0.19,2021-03-10 10:55:28,837.0
12392,6,14,C528,1,57,3.05,2022-01-22 18:10:03,54.15
12393,14,77,C552,2,57,17.72,2022-10-09 15:16:25,108.3
12394,7,69,C1679,5,253,4.53,2022-06-14 01:39:03,1138.5
12395,7,82,C1873,5,136,16.15,2022-01-04 20:09:52,578.0
12396,2,77,C1201,1,397,1.32,2021-03-25 13:00:59,397.0
12397,4,94,C767,1,325,19.11,2022-01-27 13:38:48,325.0
12398,2,92,C1044,2,38,6.15,2023-04-24 17:06:50,76.0
12399,3,49,C565,5,422,16.18,2022-01-16 10:46:02,1688.0
12400,9,55,C1701,1,240,12.77,2022-03-24 07:06:38,216.0
12401,2,38,C220,1,353,18.6,2021-01-10 07:53:44,335.34999999999997
12402,5,64,C1847,2,21,10.92,2021-05-08 10:22:50,37.800000000000004
12403,10,15,C750,1,272,10.68,2023-01-29 06:18:14,217.60000000000002
12404,6,46,C1466,1,461,5.75,2021-05-24 02:57:25,391.84999999999997
12405,4,77,C1844,3,158,0.77,2021-08-05 14:18:27,426.6
12406,1,30,C1506,1,164,3.39,2023-10-18 21:12:07,147.6
12407,7,91,C544,1,38,13.02,2022-11-17 09:36:50,30.400000000000002
12408,12,63,C1835,2,159,16.28,2021-08-25 23:21:37,270.3
12409,2,49,C649,4,63,6.0,2021-11-27 05:36:17,252.0
12410,2,99,C39,1,180,2.43,2021-10-31 22:27:56,171.0
12411,6,44,C393,1,406,15.63,2021-05-19 19:51:47,324.8
12412,3,87,C602,1,31,9.51,2023-03-20 21:35:29,24.8
12413,4,25,C85,4,50,5.53,2021-10-31 21:12:52,180.0
12414,8,69,C1950,4,21,5.48,2022-10-07 09:59:13,75.60000000000001
12415,11,36,C867,2,250,10.78,2023-03-20 04:19:55,500.0
12416,15,35,C1466,1,322,9.21,2023-04-28 08:44:06,305.9
12417,3,76,C419,1,39,15.08,2021-01-18 00:15:20,37.05
12418,7,42,C1592,4,475,9.95,2022-10-02 08:50:45,1615.0
12419,6,86,C376,4,152,16.95,2022-07-16 00:47:58,486.40000000000003
12420,4,30,C826,1,163,15.06,2021-02-03 23:21:58,154.85
12421,10,51,C1784,2,392,12.33,2022-10-01 00:44:42,784.0
12422,15,88,C499,3,306,19.72,2022-01-08 22:10:23,872.0999999999999
12423,1,38,C571,3,216,3.54,2022-02-07 10:36:11,583.2
12424,7,8,C1979,2,217,4.44,2021-12-15 12:42:12,390.6
12425,8,56,C1511,3,39,11.2,2021-02-25 19:24:02,99.45
12426,6,52,C12,3,308,14.7,2021-12-10 00:09:15,785.4
12427,12,20,C396,4,471,6.67,2021-07-10 19:11:52,1695.6000000000001
12428,10,20,C1400,3,450,1.29,2022-09-05 10:20:25,1350.0
12429,7,67,C192,1,62,18.75,2022-05-15 09:31:46,52.699999999999996
12430,12,51,C1387,3,300,6.23,2022-08-30 15:47:24,810.0
12431,2,83,C1988,4,194,1.88,2022-09-07 00:39:42,776.0
12432,8,2,C1275,5,157,12.02,2023-09-28 05:15:40,706.5
12433,15,11,C196,1,305,11.58,2022-08-17 22:09:18,274.5
12434,10,54,C1277,5,437,16.29,2021-11-11 02:24:53,2185.0
12435,14,74,C769,1,190,17.88,2023-10-28 20:27:53,171.0
12436,14,71,C220,5,466,19.6,2021-07-16 19:04:30,1864.0
12437,6,49,C1911,3,461,12.71,2023-10-10 04:19:03,1106.4
12438,15,90,C455,4,227,19.52,2021-05-31 11:37:35,771.8
12439,7,6,C944,2,153,13.24,2022-10-14 11:25:13,275.40000000000003
12440,6,87,C1314,4,163,7.95,2021-03-15 21:13:05,586.8000000000001
12441,14,80,C13,5,136,17.39,2023-03-26 09:41:50,680.0
12442,9,49,C653,2,149,4.32,2023-06-28 10:17:54,298.0
12443,10,90,C1886,3,471,13.78,2022-08-20 20:10:15,1271.7
12444,1,47,C509,2,180,17.38,2021-01-10 12:43:22,288.0
12445,11,92,C1829,4,403,12.38,2021-10-03 05:14:10,1289.6000000000001
12446,3,89,C727,3,74,4.28,2021-05-29 14:34:50,199.8
12447,13,91,C1080,2,471,18.1,2021-02-16 00:28:25,942.0
12448,4,95,C1905,5,300,2.4,2023-06-11 12:37:44,1425.0
12449,2,39,C173,2,353,17.26,2023-11-08 04:44:33,564.8000000000001
12450,13,33,C1340,5,409,12.3,2023-10-08 07:13:38,2045.0
12451,12,95,C1843,1,187,2.56,2021-12-31 20:31:41,168.3
12452,12,22,C766,3,392,14.69,2023-05-30 06:33:51,1117.2
12453,6,99,C1881,4,412,19.01,2023-10-15 19:06:10,1400.8
12454,2,13,C1362,3,194,19.05,2022-08-23 21:51:57,465.6
12455,7,80,C755,4,245,18.18,2021-01-28 00:33:39,882.0
12456,2,6,C1930,5,450,6.67,2023-06-10 04:12:38,2137.5
12457,5,87,C1138,1,136,8.51,2021-09-07 16:59:07,129.2
12458,7,71,C334,5,109,8.86,2021-11-16 12:27:02,545.0
12459,13,70,C1633,5,392,7.92,2021-12-23 10:59:31,1764.0
12460,15,43,C764,3,72,16.27,2022-05-06 17:56:28,194.4
12461,3,48,C1676,2,299,16.52,2023-02-01 00:34:17,538.2
12462,1,17,C1193,2,39,10.08,2022-06-21 21:14:25,78.0
12463,1,47,C1183,3,63,0.34,2022-01-31 13:45:33,179.54999999999998
12464,11,89,C1179,2,388,5.47,2023-01-21 13:19:41,659.6
12465,11,54,C1317,5,109,6.26,2021-02-16 04:52:07,545.0
12466,2,24,C91,1,62,11.89,2021-06-09 03:25:10,58.9
12467,5,52,C819,3,318,13.24,2022-12-14 19:31:17,810.9
12468,14,94,C1218,4,57,4.0,2023-11-07 22:09:21,228.0
12469,11,78,C1569,1,240,15.72,2023-10-18 19:41:45,192.0
12470,12,20,C1833,3,422,17.85,2022-07-11 23:48:06,1202.7
12471,10,100,C1813,5,72,6.0,2023-11-04 02:56:37,360.0
12472,8,66,C1130,2,55,12.21,2021-12-28 08:22:44,104.5
12473,8,17,C1578,4,388,14.12,2021-10-30 19:21:17,1241.6000000000001
12474,2,8,C137,2,240,15.98,2022-12-19 20:52:54,432.0
12475,2,96,C1786,3,176,13.87,2022-08-14 18:59:35,501.59999999999997
12476,3,23,C1319,2,401,1.36,2021-10-07 23:56:37,802.0
12477,14,96,C462,3,136,11.89,2022-10-29 14:04:31,367.2
12478,12,60,C599,4,497,6.84,2021-04-24 10:59:33,1590.4
12479,2,100,C1303,5,358,16.75,2023-07-23 23:00:49,1700.5
12480,6,98,C474,2,22,3.23,2023-01-20 23:22:17,35.2
12481,10,70,C1432,5,159,9.28,2021-08-09 03:55:41,636.0
12482,3,23,C110,1,356,5.92,2023-09-28 01:01:22,284.8
12483,11,40,C1058,2,149,4.71,2021-06-07 10:27:27,253.29999999999998
12484,2,63,C647,5,471,11.98,2023-10-27 18:46:52,2119.5
12485,7,27,C1262,1,57,4.5,2023-07-11 06:16:19,57.0
12486,3,28,C1300,3,466,0.53,2021-04-30 16:13:13,1258.2
12487,11,98,C1472,2,299,12.85,2023-09-22 08:57:41,568.1
12488,15,66,C343,5,164,18.93,2022-06-07 09:51:42,779.0
12489,10,25,C1353,3,119,3.77,2023-02-13 15:06:15,321.3
12490,4,88,C1047,1,74,18.1,2021-05-26 02:56:38,59.2
12491,1,22,C379,4,487,13.12,2022-10-18 22:27:22,1850.6
12492,7,82,C1106,4,39,2.34,2022-08-22 17:32:07,132.6
12493,6,27,C1016,2,477,10.72,2021-06-09 06:34:07,954.0
12494,3,67,C817,1,227,9.92,2021-05-11 03:51:41,192.95
12495,2,70,C1577,3,39,18.52,2023-08-27 10:23:57,117.0
12496,12,1,C425,1,310,19.79,2022-10-06 10:27:38,248.0
12497,14,93,C1394,5,152,12.27,2022-09-13 18:23:04,684.0
12498,10,48,C508,4,272,7.98,2023-04-11 04:46:21,870.4000000000001
12499,9,24,C510,1,240,7.54,2021-03-27 18:59:22,204.0
12500,5,37,C901,1,391,3.66,2023-05-22 05:21:40,351.90000000000003
12501,13,98,C704,2,159,14.35,2022-10-30 04:51:40,318.0
12502,15,14,C360,4,391,5.85,2022-07-19 00:45:34,1564.0
12503,9,44,C610,2,259,4.99,2021-09-10 21:34:26,440.3
12504,15,72,C349,2,122,15.18,2021-04-25 09:46:38,231.79999999999998
12505,4,62,C1257,3,136,18.43,2021-07-19 00:54:51,367.2
12506,13,97,C288,1,364,3.55,2022-01-23 19:39:19,364.0
12507,13,67,C272,1,391,12.53,2022-11-20 01:08:14,391.0
12508,4,36,C1518,4,403,15.3,2021-03-31 08:31:33,1370.2
12509,7,33,C770,1,31,14.29,2022-07-19 01:21:19,29.45
12510,2,18,C93,2,337,14.48,2023-04-09 12:05:29,606.6
12511,12,32,C244,3,22,9.95,2023-01-27 00:44:56,66.0
12512,4,71,C137,2,308,16.56,2021-10-12 00:33:22,523.6
12513,2,74,C1020,5,222,15.84,2021-01-06 02:14:50,943.5
12514,3,37,C1143,5,122,7.04,2022-11-07 13:17:40,579.5
12515,13,91,C1964,1,152,3.93,2021-09-16 06:42:16,144.4
12516,13,86,C417,3,122,6.0,2023-07-04 01:59:49,311.09999999999997
12517,1,67,C1828,3,62,19.67,2023-07-07 06:06:30,167.4
12518,13,31,C957,4,353,1.24,2023-02-04 09:16:50,1412.0
12519,13,94,C1102,4,396,6.04,2021-04-17 17:41:10,1267.2
12520,6,69,C982,5,403,12.36,2021-07-09 09:59:48,1813.5
12521,3,88,C1637,2,72,17.16,2022-02-07 13:29:16,136.79999999999998
12522,3,32,C817,2,344,17.84,2022-05-27 07:26:20,653.6
12523,7,81,C422,1,22,2.98,2022-03-22 02:11:54,22.0
12524,8,77,C1240,1,392,16.84,2022-08-08 02:11:53,392.0
12525,1,90,C10,4,149,6.73,2021-01-29 13:06:45,566.1999999999999
12526,12,4,C535,2,401,13.81,2021-01-19 12:49:43,761.9
12527,15,60,C1537,2,217,0.31,2021-03-19 13:58:05,412.29999999999995
12528,7,39,C1859,3,136,19.36,2022-04-09 16:39:12,387.59999999999997
12529,7,84,C157,2,497,1.64,2023-03-25 00:55:55,795.2
12530,7,61,C88,2,72,16.76,2023-08-09 22:55:22,136.79999999999998
12531,11,48,C933,4,159,15.57,2023-06-01 19:46:43,540.6
12532,6,69,C1503,3,222,12.3,2021-03-03 20:12:49,666.0
12533,14,66,C479,4,461,2.56,2023-07-28 19:24:32,1567.3999999999999
12534,5,90,C321,3,369,8.91,2023-01-29 04:31:50,1051.6499999999999
12535,8,94,C1613,4,240,14.26,2022-10-02 13:57:05,768.0
12536,3,63,C612,2,353,0.52,2021-07-03 22:57:21,706.0
12537,8,31,C1717,3,426,4.06,2022-03-02 09:21:38,1214.1
12538,6,16,C1895,5,63,1.37,2021-08-19 10:38:12,299.25
12539,5,49,C1237,1,306,10.56,2022-01-01 16:10:09,275.40000000000003
12540,1,37,C1114,4,152,6.96,2021-12-25 04:30:04,547.2
12541,12,82,C1195,5,63,8.56,2021-04-04 07:53:18,315.0
12542,10,51,C568,2,194,1.74,2023-04-10 14:52:23,368.59999999999997
12543,6,23,C1793,2,227,11.45,2023-03-14 23:52:39,363.20000000000005
12544,2,10,C382,2,384,7.61,2022-08-26 02:46:13,768.0
12545,5,96,C1679,1,180,16.1,2021-05-10 16:41:44,171.0
12546,9,75,C146,5,384,5.26,2021-09-20 08:44:41,1920.0
12547,14,16,C115,1,310,2.11,2022-06-19 05:57:30,310.0
12548,1,41,C833,2,136,11.15,2023-08-14 09:35:51,217.60000000000002
12549,2,31,C933,5,337,16.59,2023-10-02 00:08:53,1432.25
12550,4,76,C1549,4,318,17.29,2021-11-04 15:03:13,1017.6
12551,8,46,C183,4,475,8.73,2022-04-27 08:45:34,1520.0
12552,2,49,C1585,4,136,17.21,2022-07-21 22:50:59,544.0
12553,8,93,C266,3,21,16.08,2021-07-25 17:16:53,59.849999999999994
12554,15,83,C1935,3,358,11.07,2021-12-01 19:16:22,1020.3
12555,6,96,C1550,5,190,1.96,2023-09-10 22:01:13,950.0
12556,12,59,C128,2,487,6.18,2023-05-17 20:41:18,827.9
12557,13,90,C749,1,163,1.23,2022-12-13 16:10:34,146.70000000000002
12558,13,32,C771,3,227,1.71,2022-09-26 03:30:20,681.0
12559,10,62,C1419,2,300,19.61,2021-06-18 12:32:33,570.0
12560,5,83,C1063,1,487,11.8,2021-12-07 14:53:23,462.65
12561,2,45,C679,4,216,13.11,2022-02-15 00:20:51,864.0
12562,6,97,C1159,2,119,13.14,2021-07-28 06:24:12,202.29999999999998
12563,11,92,C988,4,497,13.11,2022-12-02 08:29:26,1789.2
12564,6,42,C167,2,180,5.43,2023-11-06 01:14:26,360.0
12565,8,87,C1225,4,409,11.67,2021-08-23 14:08:35,1472.4
12566,5,59,C1144,5,388,15.3,2023-08-28 13:23:49,1843.0
12567,5,99,C712,2,477,4.69,2022-08-02 23:57:08,906.3
12568,11,99,C1237,4,253,14.96,2023-03-27 18:33:27,961.4
12569,12,78,C1595,5,392,10.57,2022-03-07 23:34:25,1666.0
12570,1,85,C1517,2,53,12.56,2022-11-12 06:32:45,90.1
12571,5,82,C738,4,216,18.38,2023-07-22 03:10:19,691.2
12572,7,60,C914,5,450,4.76,2022-09-02 08:08:30,1912.5
12573,12,23,C1849,3,356,11.47,2022-03-09 00:48:29,907.8
12574,8,13,C1262,2,305,8.97,2021-04-02 01:33:16,610.0
12575,7,56,C1661,4,122,14.33,2022-02-12 03:26:26,390.40000000000003
12576,5,40,C613,2,401,6.43,2023-06-28 11:13:12,721.8000000000001
12577,10,80,C344,5,187,0.27,2021-10-16 10:38:45,794.75
12578,2,20,C723,5,74,15.54,2022-12-31 12:40:53,296.0
12579,10,85,C1483,3,192,10.43,2023-08-16 04:40:04,576.0
12580,12,44,C204,2,245,5.63,2021-12-06 09:10:58,441.0
12581,8,2,C94,1,487,1.01,2021-02-03 14:14:58,413.95
12582,6,58,C1541,1,60,11.4,2021-03-07 10:25:18,48.0
12583,11,11,C1558,4,240,15.9,2021-07-25 22:52:06,768.0
12584,1,65,C1286,1,157,18.86,2022-02-24 20:50:37,149.15
12585,9,81,C561,4,192,16.22,2021-03-07 14:26:03,652.8
12586,14,99,C1964,4,353,1.51,2021-11-28 07:16:51,1341.3999999999999
12587,4,78,C1810,3,122,7.61,2021-09-21 15:05:21,311.09999999999997
12588,15,21,C1415,1,384,14.28,2023-02-01 23:59:49,307.20000000000005
12589,4,97,C327,5,272,17.74,2022-01-12 12:47:09,1292.0
12590,10,40,C16,1,240,0.22,2022-10-04 13:01:56,240.0
12591,6,41,C373,4,487,19.97,2021-04-21 09:27:24,1850.6
12592,5,70,C1539,3,322,6.98,2022-03-09 07:46:19,772.8000000000001
12593,12,99,C1434,2,306,5.6,2021-02-01 03:24:08,550.8000000000001
12594,13,81,C99,3,22,1.76,2023-06-23 07:46:09,52.800000000000004
